fid,pe_ubigeo,IDCCPP02,NOMBPV02,NOMBDI02,CODCCPP02,NOMCCPP02,CLASIF02,TOT_POB99,TOT_VIV99,CATCCPP02,NOMCAT02,X_COORD,Y_COORD
204,100323,1003230017,DOS DE MAYO,YANAS,17,CACHUPAMPA,RURAL,76,19,6,ANEXO,-76.73372,-9.70981
205,100323,1003230009,DOS DE MAYO,YANAS,9,HUANSA PAMPA,RURAL,178,44,4,PUEBLO,-76.72636,-9.69936
206,100323,1003230016,DOS DE MAYO,YANAS,16,GENUAYPAMPA (GENUAY),RURAL,74,16,6,ANEXO,-76.74176,-9.7118
207,100323,1003230003,DOS DE MAYO,YANAS,3,SAN FRANCISCO DE QUIPAS,RURAL,139,37,4,PUEBLO,-76.71964,-9.65858
208,100323,1003230004,DOS DE MAYO,YANAS,4,SAN JUAN DE QUIPAS,RURAL,139,35,4,PUEBLO,-76.72216,-9.68113
209,100323,1003230005,DOS DE MAYO,YANAS,5,PUCUTIN,RURAL,256,65,4,PUEBLO,-76.7124,-9.68812
210,100322,1003220052,DOS DE MAYO,SILLAPATA,52,PALLGA,RURAL,73,15,5,CASERIO,-76.78001,-9.82283
211,100322,1003220046,DOS DE MAYO,SILLAPATA,46,PUNCURIN,RURAL,229,40,5,CASERIO,-76.79032,-9.79997
212,100322,1003220038,DOS DE MAYO,SILLAPATA,38,CHOGO PAMPA,RURAL,191,28,5,CASERIO,-76.78982,-9.77738
213,100322,1003220039,DOS DE MAYO,SILLAPATA,39,VISTA ALEGRE,RURAL,115,20,5,CASERIO,-76.79584,-9.77994
214,100322,1003220029,DOS DE MAYO,SILLAPATA,29,TIKAKANCHA,RURAL,53,10,8,UNID.AGROPECUARIA,-76.78014,-9.76607
215,100322,1003220031,DOS DE MAYO,SILLAPATA,31,PATARIN,RURAL,61,10,8,UNID.AGROPECUARIA,-76.78135,-9.7613
216,100322,1003220026,DOS DE MAYO,SILLAPATA,26,CURCO,RURAL,53,10,8,UNID.AGROPECUARIA,-76.76636,-9.7926
217,100322,1003220028,DOS DE MAYO,SILLAPATA,28,ANCAHUACHANGA,RURAL,80,15,8,UNID.AGROPECUARIA,-76.76905,-9.77805
218,100322,1003220020,DOS DE MAYO,SILLAPATA,20,BUENA VISTA,RURAL,193,31,5,CASERIO,-76.74721,-9.79064
219,100322,1003220011,DOS DE MAYO,SILLAPATA,11,TRANCA,RURAL,56,10,8,UNID.AGROPECUARIA,-76.74888,-9.75124
220,100322,1003220015,DOS DE MAYO,SILLAPATA,15,SINCUL PAMPA,RURAL,112,20,8,UNID.AGROPECUARIA,-76.76898,-9.76764
221,100322,1003220010,DOS DE MAYO,SILLAPATA,10,CHALIACO,RURAL,84,15,8,UNID.AGROPECUARIA,-76.74961,-9.74904
222,100322,1003220005,DOS DE MAYO,SILLAPATA,5,OCROSPATA,RURAL,171,25,5,CASERIO,-76.75904,-9.74122
223,100321,1003210047,DOS DE MAYO,CHUQUIS,47,CUNCUSHPAMPA,RURAL,69,25,6,ANEXO,-76.8198,-9.78229
224,100321,1003210046,DOS DE MAYO,CHUQUIS,46,MARAYPATA,RURAL,54,13,6,ANEXO,-76.81227,-9.78118
225,100321,1003210029,DOS DE MAYO,CHUQUIS,29,COCHAPATA,RURAL,139,38,4,PUEBLO,-76.82224,-9.75725
226,100321,1003210025,DOS DE MAYO,CHUQUIS,25,TUNYA,RURAL,187,48,4,PUEBLO,-76.79088,-9.75691
227,100321,1003210026,DOS DE MAYO,CHUQUIS,26,PUQUIO,RURAL,96,36,5,CASERIO,-76.79955,-9.75415
228,100321,1003210028,DOS DE MAYO,CHUQUIS,28,BELEN,RURAL,158,34,6,ANEXO,-76.81686,-9.75668
229,100503,1005030001,HUAMALIES,CHAVIN DE PARIARCA,1,CHAVIN DE PARIARCA,URBANO,1206,226,4,PUEBLO,-76.7735,-9.42248
230,100502,1005020001,HUAMALIES,ARANCAY,1,ARANCAY,URBANO,607,108,7,VILLA,-76.75342,-9.17145
231,100323,1003230001,DOS DE MAYO,YANAS,1,YANAS,URBANO,1093,219,4,PUEBLO,-76.75276,-9.71567
232,100322,1003220001,DOS DE MAYO,SILLAPATA,1,SILLAPATA,URBANO,1215,227,4,PUEBLO,-76.77747,-9.75822
233,100321,1003210015,DOS DE MAYO,CHUQUIS,15,GOYLLARCANCHA,RURAL,63,27,5,CASERIO,-76.80929,-9.7399
234,100321,1003210011,DOS DE MAYO,CHUQUIS,11,RETAMA,RURAL,125,21,5,CASERIO,-76.77987,-9.73982
235,100321,1003210013,DOS DE MAYO,CHUQUIS,13,TANTASH,RURAL,96,26,6,ANEXO,-76.80057,-9.74044
236,100321,1003210008,DOS DE MAYO,CHUQUIS,8,HUANAC,RURAL,93,32,6,ANEXO,-76.79166,-9.73441
237,100321,1003210004,DOS DE MAYO,CHUQUIS,4,SAN PEDRO,RURAL,108,25,5,CASERIO,-76.78748,-9.72705
238,100317,1003170045,DOS DE MAYO,RIPAN,45,VISTA ALEGRE,RURAL,350,40,4,PUEBLO,-76.84016,-9.81529
239,100317,1003170056,DOS DE MAYO,RIPAN,56,LACCHI,RURAL,58,10,5,CASERIO,-76.82058,-9.83135
240,100317,1003170041,DOS DE MAYO,RIPAN,41,PORVENIR (HUAYRON),RURAL,115,20,5,CASERIO,-76.81662,-9.81665
241,100317,1003170044,DOS DE MAYO,RIPAN,44,PITEC,RURAL,69,10,8,UNID.AGROPECUARIA,-76.83559,-9.81532
242,100317,1003170035,DOS DE MAYO,RIPAN,35,COCHABAMBA,RURAL,515,95,4,PUEBLO,-76.81596,-9.80227
243,100317,1003170036,DOS DE MAYO,RIPAN,36,CONOC,RURAL,58,12,8,UNID.AGROPECUARIA,-76.80542,-9.79953
244,100317,1003170038,DOS DE MAYO,RIPAN,38,ANCHAC CHICO,RURAL,60,10,8,UNID.AGROPECUARIA,-76.80764,-9.80818
245,100317,1003170027,DOS DE MAYO,RIPAN,27,PAMPA ESPERANZA,RURAL,75,12,5,CASERIO,-76.87441,-9.81236
246,100317,1003170008,DOS DE MAYO,RIPAN,8,SANTA ROSA,RURAL,403,75,5,CASERIO,-76.84875,-9.76842
247,100317,1003170010,DOS DE MAYO,RIPAN,10,RACUAY,RURAL,503,94,4,PUEBLO,-76.83535,-9.77659
248,100316,1003160036,DOS DE MAYO,QUIVILLA,36,RASAC PAMPA,RURAL,55,11,8,UNID.AGROPECUARIA,-76.71256,-9.59733
249,100316,1003160027,DOS DE MAYO,QUIVILLA,27,JUPAY,RURAL,65,13,8,UNID.AGROPECUARIA,-76.69768,-9.58351
250,100316,1003160011,DOS DE MAYO,QUIVILLA,11,SAN MIGUEL DE YANUNA,RURAL,70,14,5,CASERIO,-76.72277,-9.58128
251,100316,1003160005,DOS DE MAYO,QUIVILLA,5,LANCAR,RURAL,75,15,8,UNID.AGROPECUARIA,-76.7267,-9.57592
252,100313,1003130174,DOS DE MAYO,PACHAS,174,ESTANQUE,RURAL,180,39,5,CASERIO,-76.88874,-9.81164
253,100313,1003130118,DOS DE MAYO,PACHAS,118,CHOCOPATA,RURAL,92,20,5,CASERIO,-76.85985,-9.73286
254,100313,1003130097,DOS DE MAYO,PACHAS,97,PILLUYACU,RURAL,136,32,5,CASERIO,-76.85389,-9.70386
255,100313,1003130067,DOS DE MAYO,PACHAS,67,CRUZ PAMPA,RURAL,165,33,5,CASERIO,-76.77502,-9.71346
256,100313,1003130070,DOS DE MAYO,PACHAS,70,NUNASH,RURAL,400,90,5,CASERIO,-76.77881,-9.72229
257,100313,1003130065,DOS DE MAYO,PACHAS,65,CALLAPA,RURAL,108,27,14,BARRIO O CUARTEL,-76.84814,-9.6931
258,100313,1003130049,DOS DE MAYO,PACHAS,49,HUAYNO PAMPA,RURAL,112,45,8,UNID.AGROPECUARIA,-76.76919,-9.68804
259,100313,1003130038,DOS DE MAYO,PACHAS,38,BELLAVISTA,RURAL,300,80,4,PUEBLO,-76.74326,-9.67263
260,100313,1003130024,DOS DE MAYO,PACHAS,24,PICHGAS,RURAL,220,60,4,PUEBLO,-76.73396,-9.63773
261,100313,1003130026,DOS DE MAYO,PACHAS,26,SAN ROQUE,RURAL,150,50,5,CASERIO,-76.7361,-9.64221
262,100313,1003130023,DOS DE MAYO,PACHAS,23,SAN CRISTOBAL,RURAL,100,40,5,CASERIO,-76.73713,-9.63261
263,100313,1003130011,DOS DE MAYO,PACHAS,11,IRMA CHICO,RURAL,65,13,10,CAMPO MINERO,-76.75955,-9.62233
264,100313,1003130005,DOS DE MAYO,PACHAS,5,CINSAO,RURAL,95,22,6,ANEXO,-76.72564,-9.60795
265,100311,1003110058,DOS DE MAYO,MARIAS,58,COTUSH,RURAL,50,15,8,UNID.AGROPECUARIA,-76.51252,-9.56437
266,100311,1003110111,DOS DE MAYO,MARIAS,111,NATINCOCHA,RURAL,150,30,5,CASERIO,-76.50283,-9.58853
267,100311,1003110055,DOS DE MAYO,MARIAS,55,ISCAPAMPA,RURAL,120,30,8,UNID.AGROPECUARIA,-76.51598,-9.55412
268,100311,1003110038,DOS DE MAYO,MARIAS,38,MAYNAS,RURAL,190,38,4,PUEBLO,-76.64526,-9.60495
269,100311,1003110044,DOS DE MAYO,MARIAS,44,GORGOR,RURAL,84,30,4,PUEBLO,-76.6252,-9.60739
270,100311,1003110034,DOS DE MAYO,MARIAS,34,PAPAHUAIN,RURAL,70,14,8,UNID.AGROPECUARIA,-76.6592,-9.60567
271,100321,1003210001,DOS DE MAYO,CHUQUIS,1,SHUNQUI,URBANO,709,143,4,PUEBLO,-76.78639,-9.73192
272,100317,1003170001,DOS DE MAYO,RIPAN,1,RIPAN,URBANO,2109,392,4,PUEBLO,-76.80623,-9.829
273,100313,1003130001,DOS DE MAYO,PACHAS,1,PACHAS,URBANO,2007,403,4,PUEBLO,-76.77397,-9.7067
274,100311,1003110025,DOS DE MAYO,MARIAS,25,HUISHCAJIRCA,RURAL,50,11,8,UNID.AGROPECUARIA,-76.68157,-9.60355
275,100311,1003110019,DOS DE MAYO,MARIAS,19,RANRACANCHA,RURAL,90,1,8,UNID.AGROPECUARIA,-76.69176,-9.61114
276,100307,1003070075,DOS DE MAYO,CHUQUIS,75,UCRUMARCA (UCRU MARIA),RURAL,400,50,4,PUEBLO,-76.66345,-9.67255
277,100307,1003070071,DOS DE MAYO,CHUQUIS,71,CESAR VALLEJO,RURAL,93,25,5,CASERIO,-76.65968,-9.66566
278,100307,1003070051,DOS DE MAYO,CHUQUIS,51,ESTACA MACHAY,RURAL,67,10,15,OTROS,-76.68951,-9.69874
279,100307,1003070049,DOS DE MAYO,CHUQUIS,49,TANCUY,RURAL,182,30,5,CASERIO,-76.69493,-9.6844
280,100307,1003070038,DOS DE MAYO,CHUQUIS,38,MAYHUAY,RURAL,85,14,5,CASERIO,-76.71022,-9.6681
281,100307,1003070041,DOS DE MAYO,CHUQUIS,41,SHIURICO,RURAL,90,18,6,ANEXO,-76.69265,-9.66952
282,100307,1003070025,DOS DE MAYO,CHUQUIS,25,HUANCA PAMPA,RURAL,250,50,5,CASERIO,-76.71089,-9.64175
283,100307,1003070026,DOS DE MAYO,CHUQUIS,26,TINGO CHICO,RURAL,250,50,5,CASERIO,-76.71957,-9.64755
284,100307,1003070030,DOS DE MAYO,CHUQUIS,30,NINASH,RURAL,240,60,4,PUEBLO,-76.70715,-9.65459
285,100307,1003070012,DOS DE MAYO,CHUQUIS,12,TUNAHUAIN,RURAL,77,25,8,UNID.AGROPECUARIA,-76.70345,-9.61774
286,100307,1003070008,DOS DE MAYO,CHUQUIS,8,SAN FRANCISCO DE CASHA,RURAL,227,50,4,PUEBLO,-76.65464,-9.61335
287,100307,1003070011,DOS DE MAYO,CHUQUIS,11,MUNANYA,RURAL,331,63,5,CASERIO,-76.69229,-9.61717
288,100307,1003070002,DOS DE MAYO,CHUQUIS,2,HUANCAN,URBANO,592,108,4,PUEBLO,-76.71029,-9.63222
289,100301,1003010002,DOS DE MAYO,LA UNION,2,SHAYAN,RURAL,90,25,5,CASERIO,-76.79878,-9.80594
290,100509,1005090075,HUAMALIES,PUÐOS,75,SAN MATEO,RURAL,80,35,5,CASERIO,-76.79788,-9.51343
291,100509,1005090077,HUAMALIES,PUÐOS,77,NUEVA ESPERANZA,RURAL,300,75,4,PUEBLO,-76.78973,-9.51362
292,100509,1005090073,HUAMALIES,PUÐOS,73,SAN JUAN DE QUEROS,RURAL,193,55,4,PUEBLO,-76.82845,-9.51199
293,100509,1005090063,HUAMALIES,PUÐOS,63,VILLABAMBA,RURAL,318,81,5,CASERIO,-76.87229,-9.52385
294,100509,1005090065,HUAMALIES,PUÐOS,65,RAHUA,RURAL,184,30,5,CASERIO,-76.8669,-9.5194
295,100509,1005090067,HUAMALIES,PUÐOS,67,BUENOS AIRES,RURAL,620,40,4,PUEBLO,-76.86175,-9.5137
296,100509,1005090054,HUAMALIES,PUÐOS,54,ILLAMACHAY,RURAL,58,13,8,UNID.AGROPECUARIA,-76.90999,-9.53411
297,100509,1005090059,HUAMALIES,PUÐOS,59,POQUE,RURAL,538,95,4,PUEBLO,-76.89734,-9.53501
298,100509,1005090040,HUAMALIES,PUÐOS,40,AYARAGRA,RURAL,60,10,8,UNID.AGROPECUARIA,-76.86769,-9.50828
299,100509,1005090037,HUAMALIES,PUÐOS,37,OSHGOPUQUIO,RURAL,54,25,6,ANEXO,-76.88693,-9.50426
300,100509,1005090023,HUAMALIES,PUÐOS,23,PUMACAHUA,RURAL,154,28,5,CASERIO,-76.90805,-9.48911
301,100509,1005090024,HUAMALIES,PUÐOS,24,SANTA ROSA,RURAL,130,35,5,CASERIO,-76.86845,-9.49167
302,100509,1005090026,HUAMALIES,PUÐOS,26,HUAMACHACRA,RURAL,188,56,5,CASERIO,-76.8708,-9.48593
303,100509,1005090013,HUAMALIES,PUÐOS,13,ILLAHUASI,RURAL,158,30,4,PUEBLO,-76.9455,-9.47754
304,100509,1005090007,HUAMALIES,PUÐOS,7,JINGUAG,RURAL,52,10,6,ANEXO,-76.93134,-9.46494
305,100508,1005080013,HUAMALIES,PUNCHAO,13,RANRACANCHA,RURAL,68,12,5,CASERIO,-76.85016,-9.45689
306,100506,1005060027,HUAMALIES,MIRAFLORES,27,MARCASHA,RURAL,60,10,8,UNID.AGROPECUARIA,-76.86294,-9.48006
307,100506,1005060023,HUAMALIES,MIRAFLORES,23,SHIULA,RURAL,57,11,8,UNID.AGROPECUARIA,-76.86662,-9.47474
308,100506,1005060024,HUAMALIES,MIRAFLORES,24,MATACANCHA,RURAL,300,57,5,CASERIO,-76.8701,-9.46459
309,100504,1005040101,HUAMALIES,JACAS GRANDE,101,CHIHUANGAY,RURAL,120,33,8,UNID.AGROPECUARIA,-76.68122,-9.55213
310,100504,1005040102,HUAMALIES,JACAS GRANDE,102,CARHUAPATA,RURAL,373,68,4,PUEBLO,-76.68351,-9.53966
311,100504,1005040103,HUAMALIES,JACAS GRANDE,103,MINAS,RURAL,55,14,8,UNID.AGROPECUARIA,-76.68056,-9.53447
312,100311,1003110001,DOS DE MAYO,MARIAS,1,MARIAS,URBANO,1158,223,4,PUEBLO,-76.70928,-9.60757
313,100508,1005080001,HUAMALIES,PUNCHAO,1,PUNCHAO,URBANO,1930,379,4,PUEBLO,-76.82305,-9.46474
314,100307,1003070001,DOS DE MAYO,CHUQUIS,1,CHUQUIS,URBANO,1155,220,7,VILLA,-76.70794,-9.6786
315,100509,1005090001,HUAMALIES,PUÐOS,1,PUÑOS,URBANO,1666,354,1,CIUDAD,-76.88613,-9.49809
316,100506,1005060001,HUAMALIES,MIRAFLORES,1,MIRAFLORES,URBANO,1901,391,4,PUEBLO,-76.822,-9.494
317,100504,1005040098,HUAMALIES,JACAS GRANDE,98,JIMBRAN ALTO,RURAL,198,32,8,UNID.AGROPECUARIA,-76.68726,-9.53397
318,100504,1005040095,HUAMALIES,JACAS GRANDE,95,LIRIO ALTO,RURAL,73,17,8,UNID.AGROPECUARIA,-76.69691,-9.53129
319,100504,1005040088,HUAMALIES,JACAS GRANDE,88,HUALLANCA OGO,RURAL,57,11,8,UNID.AGROPECUARIA,-76.71192,-9.55312
320,100504,1005040084,HUAMALIES,JACAS GRANDE,84,ICHIC HUACASH,RURAL,174,26,8,UNID.AGROPECUARIA,-76.72453,-9.5512
321,100504,1005040087,HUAMALIES,JACAS GRANDE,87,HUACASH,RURAL,124,19,5,CASERIO,-76.71371,-9.55115
322,100504,1005040078,HUAMALIES,JACAS GRANDE,78,BUENA VISTA,RURAL,79,20,8,UNID.AGROPECUARIA,-76.71386,-9.5388
323,100504,1005040079,HUAMALIES,JACAS GRANDE,79,CHONGUISH ALTO,RURAL,79,22,8,UNID.AGROPECUARIA,-76.71525,-9.54029
324,100504,1005040068,HUAMALIES,JACAS GRANDE,68,LANCAR,RURAL,300,24,8,UNID.AGROPECUARIA,-76.72963,-9.57178
325,100504,1005040070,HUAMALIES,JACAS GRANDE,70,ICHIC OGO,RURAL,150,15,8,UNID.AGROPECUARIA,-76.72512,-9.56832
326,100504,1005040063,HUAMALIES,JACAS GRANDE,63,CRUZ PAMPA,RURAL,58,10,8,UNID.AGROPECUARIA,-76.73732,-9.5693
327,100504,1005040066,HUAMALIES,JACAS GRANDE,66,CASCANGA,RURAL,500,78,4,PUEBLO,-76.73629,-9.57274
328,100504,1005040059,HUAMALIES,JACAS GRANDE,59,LEON PAMPA,RURAL,258,32,5,CASERIO,-76.74141,-9.55761
329,100504,1005040045,HUAMALIES,JACAS GRANDE,45,YAHUARCOCHA,RURAL,336,40,8,UNID.AGROPECUARIA,-76.74081,-9.54205
330,100504,1005040042,HUAMALIES,JACAS GRANDE,42,SAGA,RURAL,97,20,8,UNID.AGROPECUARIA,-76.7216,-9.53141
331,100504,1005040037,HUAMALIES,JACAS GRANDE,37,ROSA PAMPA,RURAL,240,48,8,UNID.AGROPECUARIA,-76.75976,-9.53726
332,100503,1005030091,HUAMALIES,CHAVIN DE PARIARCA,91,SANTA ROSA,RURAL,81,20,5,CASERIO,-76.77159,-9.49166
333,100503,1005030087,HUAMALIES,CHAVIN DE PARIARCA,87,SHACCLUPAMPA,RURAL,98,18,8,UNID.AGROPECUARIA,-76.76733,-9.48692
334,100503,1005030078,HUAMALIES,CHAVIN DE PARIARCA,78,SAN ANTONIO,RURAL,92,22,4,PUEBLO,-76.77216,-9.47171
335,100503,1005030069,HUAMALIES,CHAVIN DE PARIARCA,69,QUEROPATA,RURAL,451,66,5,CASERIO,-76.77105,-9.45238
336,100503,1005030074,HUAMALIES,CHAVIN DE PARIARCA,74,CHUQUIBAMBA,RURAL,126,21,4,PUEBLO,-76.78809,-9.45714
337,100503,1005030002,HUAMALIES,CHAVIN DE PARIARCA,2,QUIPRAN,URBANO,1498,239,4,PUEBLO,-76.77238,-9.49775
338,100501,1005010119,HUAMALIES,LLATA,119,ISHANCA,RURAL,342,64,5,CASERIO,-76.89355,-9.64032
339,100501,1005010115,HUAMALIES,LLATA,115,JIRCACANCHA,RURAL,238,50,5,CASERIO,-76.84052,-9.63642
340,100501,1005010118,HUAMALIES,LLATA,118,MAYOPAMPA,RURAL,58,11,8,UNID.AGROPECUARIA,-76.88967,-9.61669
341,100501,1005010108,HUAMALIES,LLATA,108,CACHIGAGA,RURAL,402,75,5,CASERIO,-76.84895,-9.59947
342,100501,1005010104,HUAMALIES,LLATA,104,MUCHCAY,RURAL,436,71,5,CASERIO,-76.87173,-9.59619
343,100501,1005010105,HUAMALIES,LLATA,105,LIBERTAD,RURAL,498,110,4,PUEBLO,-76.86287,-9.59192
344,100501,1005010107,HUAMALIES,LLATA,107,CACHCAS,RURAL,61,13,8,UNID.AGROPECUARIA,-76.86085,-9.59352
345,100501,1005010098,HUAMALIES,LLATA,98,CHULLAS,RURAL,237,52,5,CASERIO,-76.83685,-9.58668
346,100501,1005010099,HUAMALIES,LLATA,99,JATURPAC,RURAL,170,35,14,BARRIO O CUARTEL,-76.8443,-9.58551
347,100501,1005010090,HUAMALIES,LLATA,90,IRMA GRANDE,RURAL,164,36,5,CASERIO,-76.76044,-9.60244
348,100501,1005010093,HUAMALIES,LLATA,93,YANAMACHAY,RURAL,120,30,6,ANEXO,-76.76994,-9.61127
349,100501,1005010083,HUAMALIES,LLATA,83,CASHASH,RURAL,195,39,5,CASERIO,-76.80592,-9.58773
350,100501,1005010085,HUAMALIES,LLATA,85,HUACARAN,RURAL,310,80,14,BARRIO O CUARTEL,-76.78408,-9.59513
351,100501,1005010086,HUAMALIES,LLATA,86,MILLPO,RURAL,246,61,5,CASERIO,-76.7781,-9.58007
352,100501,1005010075,HUAMALIES,LLATA,75,PORVENIR,RURAL,519,86,4,PUEBLO,-76.86643,-9.57747
353,100501,1005010073,HUAMALIES,LLATA,73,SACUATUNA,RURAL,84,25,7,VILLA,-76.88187,-9.58122
354,100501,1005010051,HUAMALIES,LLATA,51,COLLACHARCO,RURAL,60,13,8,UNID.AGROPECUARIA,-76.87202,-9.5679
355,100504,1005040001,HUAMALIES,JACAS GRANDE,1,JACAS GRANDE,URBANO,1184,201,4,PUEBLO,-76.73982,-9.54022
356,100501,1005010046,HUAMALIES,LLATA,46,YACUJITANAN,RURAL,60,15,14,BARRIO O CUARTEL,-76.82738,-9.5607
357,100501,1005010047,HUAMALIES,LLATA,47,CANCHAPAMPA,RURAL,455,90,5,CASERIO,-76.83381,-9.55666
358,100501,1005010043,HUAMALIES,LLATA,43,SHAURI,RURAL,156,33,5,CASERIO,-76.82374,-9.56354
359,100501,1005010038,HUAMALIES,LLATA,38,MORCA,RURAL,278,64,5,CASERIO,-76.76701,-9.55428
360,100501,1005010039,HUAMALIES,LLATA,39,QUEPACARA,RURAL,58,17,6,ANEXO,-76.78374,-9.5627
361,100501,1005010040,HUAMALIES,LLATA,40,HUAYU,RURAL,342,56,5,CASERIO,-76.7905,-9.56557
362,100501,1005010035,HUAMALIES,LLATA,35,QUEROPAMPA,RURAL,81,20,8,UNID.AGROPECUARIA,-76.78809,-9.54083
363,100501,1005010037,HUAMALIES,LLATA,37,COCHAPATA,RURAL,189,35,6,ANEXO,-76.78077,-9.54953
364,100501,1005010029,HUAMALIES,LLATA,29,FLORIDA,RURAL,345,80,5,CASERIO,-76.81479,-9.53653
365,100501,1005010030,HUAMALIES,LLATA,30,HUALGOY,RURAL,86,24,5,CASERIO,-76.80265,-9.53276
366,100501,1005010016,HUAMALIES,LLATA,16,LIPTA,RURAL,146,40,6,ANEXO,-76.84398,-9.53559
367,100501,1005010017,HUAMALIES,LLATA,17,SAN CRISTOBAL,RURAL,205,51,5,CASERIO,-76.84636,-9.53754
368,100501,1005010008,HUAMALIES,LLATA,8,TAULLI,RURAL,69,15,8,UNID.AGROPECUARIA,-76.8435,-9.52426
369,100501,1005010009,HUAMALIES,LLATA,9,SAN MIGUEL DE QUEROS,RURAL,222,45,5,CASERIO,-76.82738,-9.52673
370,100501,1005010013,HUAMALIES,LLATA,13,PROGRESO,RURAL,220,65,5,CASERIO,-76.83404,-9.5317
371,100501,1005010002,HUAMALIES,LLATA,2,PAMPAS DEL CARMEN,URBANO,1091,179,4,PUEBLO,-76.79562,-9.57929
372,100501,1005010003,HUAMALIES,LLATA,3,JUANA MORENO,URBANO,511,95,4,PUEBLO,-76.84058,-9.54183
373,101107,1011070032,YAROWILCA,PAMPAMARCA,32,URCUSH,RURAL,164,29,5,CASERIO,-76.67766,-9.74258
374,101107,1011070019,YAROWILCA,PAMPAMARCA,19,LA FLORIDA,RURAL,66,21,5,CASERIO,-76.68868,-9.71991
375,101107,1011070023,YAROWILCA,PAMPAMARCA,23,CRUZPAMPA SAN CRUZ CUSPAMPA),RURAL,447,90,4,PUEBLO,-76.66589,-9.72536
376,101107,1011070004,YAROWILCA,PAMPAMARCA,4,TAMBO,RURAL,260,60,4,PUEBLO,-76.72053,-9.70638
377,101106,1011060065,YAROWILCA,OBAS,65,MANTAUCRO,RURAL,56,12,6,ANEXO,-76.68322,-9.82626
378,101106,1011060064,YAROWILCA,OBAS,64,VILLA DE MANTA,RURAL,525,120,4,PUEBLO,-76.68436,-9.82314
379,101106,1011060054,YAROWILCA,OBAS,54,PACHACHACA,RURAL,52,10,6,ANEXO,-76.66683,-9.81473
380,101106,1011060056,YAROWILCA,OBAS,56,JECCHO,RURAL,73,15,6,ANEXO,-76.67382,-9.81288
381,101106,1011060050,YAROWILCA,OBAS,50,SHUNQUI PAMPA,RURAL,68,23,5,CASERIO,-76.67034,-9.80443
382,101106,1011060048,YAROWILCA,OBAS,48,INTIPAMPA,RURAL,289,25,5,CASERIO,-76.69256,-9.80468
383,101106,1011060041,YAROWILCA,OBAS,41,COLQUILLAS,RURAL,438,90,4,PUEBLO,-76.64746,-9.79698
384,101106,1011060042,YAROWILCA,OBAS,42,COCHA,RURAL,395,87,4,PUEBLO,-76.65275,-9.80134
385,101106,1011060032,YAROWILCA,OBAS,32,AYMARA,RURAL,243,50,5,CASERIO,-76.64329,-9.77912
386,101106,1011060029,YAROWILCA,OBAS,29,OBAS PAMPA,RURAL,169,35,4,PUEBLO,-76.66192,-9.78252
387,101106,1011060031,YAROWILCA,OBAS,31,ANDAHUAYLA,RURAL,312,104,4,PUEBLO,-76.65,-9.78104
388,101106,1011060025,YAROWILCA,OBAS,25,SHANCAY,RURAL,76,34,5,CASERIO,-76.67795,-9.78376
389,101106,1011060020,YAROWILCA,OBAS,20,PUPUNCOCHA,RURAL,76,15,5,CASERIO,-76.68339,-9.77754
390,101106,1011060021,YAROWILCA,OBAS,21,HUANPARIN,RURAL,287,45,4,PUEBLO,-76.68182,-9.77946
391,101106,1011060015,YAROWILCA,OBAS,15,PARIACANCHA,RURAL,549,115,4,PUEBLO,-76.67347,-9.76744
392,101106,1011060007,YAROWILCA,OBAS,7,VILCABAMBA,RURAL,546,95,4,PUEBLO,-76.66604,-9.75262
393,101106,1011060008,YAROWILCA,OBAS,8,CHACPA,RURAL,90,43,5,CASERIO,-76.66941,-9.75428
394,101101,1011010040,YAROWILCA,CHAVINILLO,40,HUANCAMINA,RURAL,65,40,5,CASERIO,-76.50876,-9.8308
395,101106,1011060071,YAROWILCA,OBAS,71,HUAGRAMARCA,RURAL,52,12,6,ANEXO,-76.64495,-9.83001
396,101106,1011060070,YAROWILCA,OBAS,70,HUISHUN,RURAL,94,25,6,ANEXO,-76.64891,-9.82737
397,101106,1011060069,YAROWILCA,OBAS,69,COCHAMARCA,RURAL,489,85,4,PUEBLO,-76.65614,-9.82548
398,101107,1011070018,YAROWILCA,PAMPAMARCA,18,JACHAHUAYIN,RURAL,510,100,4,PUEBLO,-76.71728,-9.72113
399,101106,1011060001,YAROWILCA,OBAS,1,OBAS,URBANO,1291,264,4,PUEBLO,-76.66836,-9.7964
400,100501,1005010001,HUAMALIES,LLATA,1,LLATA,URBANO,4483,915,1,CIUDAD,-76.81898,-9.54994
401,101107,1011070001,YAROWILCA,PAMPAMARCA,1,PAMPAMARCA,URBANO,673,117,4,PUEBLO,-76.70468,-9.70638
402,101101,1011010047,YAROWILCA,CHAVINILLO,47,JEGNAPATAY,RURAL,108,18,5,CASERIO,-76.60036,-9.82997
403,101101,1011010035,YAROWILCA,CHAVINILLO,35,CHOGOPAMPA,RURAL,80,20,5,CASERIO,-76.56847,-9.81776
404,101101,1011010032,YAROWILCA,CHAVINILLO,32,ANYANA,RURAL,160,20,5,CASERIO,-76.59039,-9.81296
405,101101,1011010021,YAROWILCA,CHAVINILLO,21,RAIN CONDOR (RAIN),RURAL,374,60,5,CASERIO,-76.63888,-9.81454
406,101101,1011010022,YAROWILCA,CHAVINILLO,22,MARAYTACAJ,RURAL,150,35,5,CASERIO,-76.63287,-9.82065
